user_id,person_country,person_age,person_gender,question_id,q_id,question_famous_person,question_bplace_country,question_birthyear,question_deathyear,question_occupation,question_correct_answer,question_hpi,question_gender,question_date,question_time,current_answer,correct_answer_option,question_type,correct,country_comparison,alive_dead,us_sample,person_language_labels,person_number_languages,question_country_firstlanguage,question_country_secondlanguage,person_country_inferred_firstlanguage,person_country_inferred_secondlanguage
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6601,2,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,07:48:09.495,United Kingdom,c,easy,0,,Alive,,,,English,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6607,3,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,07:48:12.447,Berthe Morisot,b,hard,0,,Dead,,,,French,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6608,4,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,07:48:14.274,Lino Ventura,b,hard,1,,Dead,,,,Italian,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6602,5,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,07:48:16.930,Musician,d,medium,0,,,,,,English,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6603,6,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,07:48:20.626,Film director,c,medium,0,,Dead,,,,Italian,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6609,7,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,07:48:25.222,Dean Reed,b,hard,0,,Alive,,,,English,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6606,8,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,07:48:29.926,Writer,d,medium,1,,Dead,,,,French,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6605,9,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,07:48:33.047,Fashion designer,d,medium,0,,Dead,,,,English,,,
860a0dd2-f142-4bad-a9e5-2d5eb0a295a3,,,,6600,10,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,07:48:36.312,United States,d,easy,0,,Dead,,,,Italian,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6607,1,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,07:49:20.879, ,b,hard,0,,Dead,,,,French,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6602,2,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,07:49:38.516, ,d,medium,0,,,,,,English,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6606,3,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,07:49:56.887, ,a,medium,0,,Dead,,,,French,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6605,4,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,07:50:15.598, ,b,medium,0,,Dead,,,,English,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6608,5,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,07:50:32.206, ,a,hard,0,,Dead,,,,Italian,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6604,6,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,07:50:50.243, ,c,medium,0,,Dead,,,,English,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6609,7,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,07:51:08.478, ,d,hard,0,,Alive,,,,English,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6600,8,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,07:51:25.617, ,d,easy,0,,Dead,,,,Italian,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6603,9,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,07:51:43.064, ,c,medium,0,,Dead,,,,Italian,,,
6c5de8b5-1da9-4bd4-a607-e592d73c986a,,,,6601,10,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,07:52:00.565, ,a,easy,0,,Alive,,,,English,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6606,1,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:09:27.108,Sculptor,d,medium,0,,Dead,,,,French,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6604,2,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,09:09:32.059,Composer,b,medium,0,,Dead,,,,English,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6601,3,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,09:09:36.455,Italy,c,easy,0,,Alive,,,,English,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6605,4,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:09:37.862,Actress/actor,c,medium,1,,Dead,,,,English,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6603,5,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,09:09:39.596,Judge,c,medium,0,,Dead,,,,Italian,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6609,6,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,09:09:45.116,Al Pacino,a,hard,0,,Alive,,,,English,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6600,7,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,09:09:48.911,United States,b,easy,0,,Dead,,,,Italian,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6602,8,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,09:09:50.770,Sculptor,a,medium,0,,,,,,English,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6608,9,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,09:09:51.714,Monica Bellucci,c,hard,0,,Dead,,,,Italian,,,
1772e5aa-fadb-4c96-81cd-45e27fad8ae4,,,,6607,10,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:09:57.022,James Tissot,a,hard,0,,Dead,,,,French,,,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6601,1,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,09:16:59.036,France,b,easy,0,Different,Alive,Non-Americans,"['English', 'Portuguese']",2.0,English,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6603,2,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,09:17:06.135,Composer,c,medium,1,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,Italian,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6607,3,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:17:12.903,James Tissot,b,hard,0,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,French,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6600,4,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,09:17:18.511,France,a,easy,0,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,Italian,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6604,5,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,09:17:22.601,Sculptor,c,medium,0,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,English,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6602,6,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,09:17:25.336,Astronaut,a,medium,1,Different,,Non-Americans,"['English', 'Portuguese']",2.0,English,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6609,7,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,09:17:34.442,Dean Reed,d,hard,0,Different,Alive,Non-Americans,"['English', 'Portuguese']",2.0,English,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6605,8,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:17:37.932,Anthropologist,b,medium,0,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,English,,Portuguese,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6606,9,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:17:41.860,Mountaineer,b,medium,0,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,French,,Portuguese,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6608,1,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,09:17:42.520,Marcello Mastroianni,d,hard,0,,Dead,,,,Italian,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6600,2,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,09:17:46.975,France,a,easy,0,,Dead,,,,Italian,,,
0542bae4-ef23-45b4-80d2-f0abf548fbe5,Brazil,10-19,Men,6608,10,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,09:17:49.211,Monica Bellucci,b,hard,0,Different,Dead,Non-Americans,"['English', 'Portuguese']",2.0,Italian,,Portuguese,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6605,3,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:17:51.302,Anthropologist,b,medium,0,,Dead,,,,English,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6606,4,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:17:54.914,Writer,d,medium,1,,Dead,,,,French,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6601,5,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,09:17:57.990,United Kingdom,c,easy,0,,Alive,,,,English,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6603,6,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,09:18:01.609,Biologist,c,medium,0,,Dead,,,,Italian,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6604,7,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,09:18:09.652,Painter,a,medium,0,,Dead,,,,English,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6609,8,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,09:18:09.811,Al Pacino,b,hard,0,,Alive,,,,English,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6602,9,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,09:18:16.182,Musician,d,medium,0,,,,,,English,,,
5310f65c-656b-49af-8d4a-88b8aeaa8ede,,,,6607,10,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:18:20.972,Simon Vouet,a,hard,0,,Dead,,,,French,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6608,1,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,09:31:44.386,Lino Ventura,c,hard,1,,Dead,,,,Italian,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6607,2,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:31:49.035,Simon Vouet,a,hard,0,,Dead,,,,French,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6600,3,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,09:31:54.565,Italy,b,easy,1,,Dead,,,,Italian,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6604,4,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,09:31:59.826,Writer,d,medium,1,,Dead,,,,English,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6605,5,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:32:05.287,Computer scientist,c,medium,0,,Dead,,,,English,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6603,6,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,09:32:09.701,Composer,d,medium,1,,Dead,,,,Italian,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6602,7,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,09:32:13.032,Musician,a,medium,0,,,,,,English,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6609,8,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,09:32:21.369,Frances McDormand,d,hard,0,,Alive,,,,English,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6601,9,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,09:32:24.287,United States,b,easy,1,,Alive,,,,English,,,
a4f1b10e-a398-446b-a24a-c2e593b98d19,,,,6606,10,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:32:28.305,Sculptor,a,medium,0,,Dead,,,,French,,,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6608,1,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,09:40:19.854,Lino Ventura,b,hard,1,Same,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,Italian,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6603,2,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,09:40:27.656,Judge,b,medium,0,Same,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,Italian,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6600,3,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,09:40:32.796,United Kingdom,d,easy,0,Same,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,Italian,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6604,4,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,09:40:37.180,Writer,a,medium,1,Different,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,English,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6606,5,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:40:40.350,Writer,a,medium,1,Different,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,French,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6609,6,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,09:40:51.118,Dean Reed,c,hard,0,Different,Alive,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,English,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6602,7,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,09:40:59.806,Musician,d,medium,0,Different,,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,English,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6601,8,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,09:41:04.554,United States,c,easy,1,Different,Alive,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,English,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6605,9,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:41:11.230,Anthropologist,d,medium,0,Different,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,English,,Italian,
1132c600-f571-4f2b-a7fe-38d0835d33e6,Italy,20-29,Men,6607,10,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:41:17.687,Georges Braque,c,hard,1,Different,Dead,Non-Americans,"['English', 'Spanish', 'Italian']",3.0,French,,Italian,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6603,1,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,09:42:16.858,Composer,d,medium,1,Different,Dead,Non-Americans,['English'],1.0,Italian,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6600,2,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,09:42:20.258,France,d,easy,0,Different,Dead,Non-Americans,['English'],1.0,Italian,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6601,3,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,09:42:25.307,United Kingdom,c,easy,0,Different,Alive,Non-Americans,['English'],1.0,English,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6604,4,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,09:42:27.734,Writer,c,medium,1,Different,Dead,Non-Americans,['English'],1.0,English,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6609,5,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,09:42:39.532,Al Pacino,a,hard,0,Different,Alive,Non-Americans,['English'],1.0,English,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6605,6,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:42:47.120,Actress/actor,d,medium,1,Different,Dead,Non-Americans,['English'],1.0,English,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6608,7,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,09:42:52.440,Marcello Mastroianni,b,hard,0,Different,Dead,Non-Americans,['English'],1.0,Italian,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6606,8,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:42:59.497,Writer,c,medium,1,Different,Dead,Non-Americans,['English'],1.0,French,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6607,9,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:43:09.067,Berthe Morisot,a,hard,0,Different,Dead,Non-Americans,['English'],1.0,French,,Hausa,
757708a6-e395-40f3-b73d-76925b9ac95a,Nigeria,40-49,Men,6602,10,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,09:43:18.318,Astronaut,d,medium,1,Different,,Non-Americans,['English'],1.0,English,,Hausa,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6607,1,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,09:59:45.672,James Tissot,d,hard,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,French,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6605,2,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,09:59:54.995,Anthropologist,d,medium,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,English,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6606,3,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,09:59:58.926,Sculptor,c,medium,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,French,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6604,4,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,10:00:05.646,Painter,b,medium,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,English,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6609,5,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,10:00:15.182,Dean Reed,a,hard,0,Different,Alive,Non-Americans,"['English', 'Polish']",2.0,English,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6602,6,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,10:00:19.712,Musician,a,medium,0,Different,,Non-Americans,"['English', 'Polish']",2.0,English,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6601,7,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,10:00:26.618,United Kingdom,c,easy,0,Different,Alive,Non-Americans,"['English', 'Polish']",2.0,English,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6603,8,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,10:00:33.937,Film director,c,medium,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,Italian,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6608,9,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,10:00:38.970,Monica Bellucci,b,hard,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,Italian,,Polish,
9f09337b-c189-4805-b8c4-f89ed2c1cc23,Poland,10-19,Men,6600,10,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,10:00:44.067,France,c,easy,0,Different,Dead,Non-Americans,"['English', 'Polish']",2.0,Italian,,Polish,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6605,1,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,10:33:53.493,Anthropologist,d,medium,0,,Dead,,,,English,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6609,2,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,10:34:03.861,Dean Reed,b,hard,0,,Alive,,,,English,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6602,3,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,10:34:10.579,Musician,a,medium,0,,,,,,English,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6600,4,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,10:34:16.031,France,c,easy,0,,Dead,,,,Italian,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6608,5,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,10:34:23.770,Michele Placido,c,hard,0,,Dead,,,,Italian,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6607,6,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,10:34:31.841,Georges Braque,b,hard,1,,Dead,,,,French,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6604,7,Mario Puzo,United States,1920.0,1999.0,writer,writer,77.54462433373085,M,2024-03-26,10:34:35.270,Composer,c,medium,0,,Dead,,,,English,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6603,8,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,10:34:39.929,Composer,a,medium,1,,Dead,,,,Italian,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6601,9,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,10:34:48.220,France,b,easy,0,,Alive,,,,English,,,
a3e69430-71bf-44e3-ae33-6186f76ee00c,,,,6606,10,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,10:34:54.108,Sculptor,b,medium,0,,Dead,,,,French,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6603,1,Giovanni Gabrieli,Italy,1557.0,1612.0,composer,composer,75.46482518413596,M,2024-03-26,10:39:49.033,Composer,c,medium,1,,Dead,,,,Italian,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6605,2,Douglas Fairbanks,United States,1883.0,1939.0,actor,actress/actor,73.5371308874084,M,2024-03-26,10:39:55.087,Computer scientist,a,medium,0,,Dead,,,,English,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6601,3,James Caan,United States,1940.0,,actor,United States,75.13142083605345,M,2024-03-26,10:39:59.139,France,c,easy,0,,Alive,,,,English,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6608,4,Lino Ventura,Italy,1919.0,1987.0,actor,Lino Ventura,72.3315154237405,M,2024-03-26,10:40:05.164,Monica Bellucci,d,hard,0,,Dead,,,,Italian,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6600,5,Jean-Baptiste Lully,Italy,1632.0,1687.0,composer,Italy,81.83058843104672,M,2024-03-26,10:40:12.166,France,c,easy,0,,Dead,,,,Italian,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6602,6,John Glenn,United States,1921.0,2016.0,astronaut,astronaut,73.10738648842056,M,2024-03-26,10:40:17.458,Basketball player,c,medium,0,,,,,,English,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6609,7,Ron Perlman,United States,1950.0,,actor,Ron Perlman,71.43461664656273,M,2024-03-26,10:40:25.280,Frances McDormand,a,hard,0,,Alive,,,,English,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6607,8,Georges Braque,France,1882.0,1963.0,painter,Georges Braque,81.91216070969006,M,2024-03-26,10:40:29.654,Berthe Morisot,a,hard,0,,Dead,,,,French,,,
af4d3ab1-2f3d-43bb-bd7e-66719c5f9429,,,,6606,9,Colette,France,1873.0,1954.0,writer,writer,78.63587881437489,F,2024-03-26,10:40:34.283,Sculptor,c,medium,0,,Dead,,,,French,,,
